EZ16719,03-Mar-17,,IQOR - NORTH YORK,ONSHORE,119,1,FAIL,-31,-3,28,58,89,119,150,181,211,242,272,303,334,362,393,59,NOT RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blend PPD,Blend PPD,Blend PPD,Blend PPD,,,,,,,,,,,,Sales,Sales,Sales,Sales,,,,,,,,
EZ16720,03-Mar-17,,IQOR - NORTH YORK,ONSHORE,0,0,FAIL,-31,-3,28,58,89,119,150,181,211,242,272,303,334,362,393,59,NOT RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,,,,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales
EZ16721,03-Mar-17,,IQOR - NORTH YORK,ONSHORE,0,0,PASS,-31,-3,28,58,89,119,150,181,211,242,272,303,334,362,393,59,RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,Blend PPD,,,,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales,Sales
EZ16722,03-Mar-17,,IQOR - NORTH YORK,ONSHORE,119,1,FAIL,-31,-3,28,58,89,119,150,181,211,242,272,303,334,362,393,59,NOT RECOMMENDED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blend PPD,Blend PPD,Blend PPD,Blend PPD,,,,,,,,,,,,Sales,Sales,Sales,Sales,,,,,,,,
EZ16723,03-Mar-17,,IQOR - NORTH YORK,ONSHORE,119,1,PASS,-31,-3,28,58,89,119,150,181,211,242,272,303,334,362,393,59,RECOMMENDED WITH RESERVATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blend PPD,Blend PPD,Blend PPD,Blend PPD,,,,,,,,,,,,Sales,Sales,Sales,Sales,,,,,,,,
EZ16724,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,4,4,3,3,1,2,2,3,2,2,1,2,2,,,601,806.025445,627.303116,633.906578,561.22258,610.667844,558.137931,522.958333,520.630982,535.478935,526.06861,501.811944,541.213197,,,0.5,0.661539,0.658926,0.659091,0.673203,0.690648,0.685315,0.693271,0.689656,0.64359,0.687063,0.668832,0.674699,,,.,.,.,0.971266,0.965917,0.964143,0.960466,0.949976,0.952365,0.942605,0.954929,0.959835,0.969173,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ16725,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,4,4,3,2,1,1,1,2,1,1,3,2,3,,,1173,801.450854,625.042079,601.550056,544.163911,556.976356,523.264492,545.358543,.,.,.,.,.,,,0.142858,0.595699,0.653267,0.681716,0.678771,0.690781,0.699634,0.701556,0.658855,0.797236,0.783583,0.787426,0.815462,,,.,.,.,0.964172,0.970406,0.963874,0.958166,0.954634,.,.,0.879844,0.900564,0.868515,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Client Solutions,Client Solutions,Client Solutions,Client Solutions,Client Solutions,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ16726,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,FAIL,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,NOT RECOMMENDED,BM,,,4,3,3,2,2,4,,4,3,3,3,1,3,,,858.333333,603.504643,537.984827,533.54254,525.327519,572.463414,519.067137,535.647634,605.651452,,598.317714,488.376923,558.37223,,,0.666667,0.611636,0.632682,0.625,0.611002,0.6,0.628976,0.651163,0.626293,,0.650757,0.729519,0.678144,,,.,.,.,0.965761,0.965439,0.972729,0.969526,0.950794,0.938201,,0.941737,0.957072,0.955286,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ16728,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,4,4,3,2,1,3,3,4,3,3,2,3,3,,,1132.5,1023.296758,699.802721,605.505434,578.126946,629.831205,581.423529,590.895921,596.345454,654.970967,584.272209,535.404282,581.469117,,,0.666667,0.612091,0.657932,0.68544,0.663825,0.671943,0.673713,0.68227,0.644476,0.647128,0.670507,0.667101,0.687965,,,.,.,.,0.96389,0.965647,0.965853,0.958624,0.964096,0.966018,0.946735,0.951067,0.958112,0.961006,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ16729,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,209,1,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,4,4,3,2,2,2,,,,,,,,,,1020.222222,965.540476,692.704576,632.393358,525.248259,485.021052,,,,,,,,,,0.666667,0.575904,0.613765,0.694301,0.625731,0.726951,,,,,,,,,,.,.,.,0.958507,0.95859,0.967,,,,,,,,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,,,,,
EZ16730,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,4,4,2,4,1,4,2,3,4,2,2,,,,,1258.8,711.589641,595.193298,651.732658,544.827455,585.11449,582.429967,577.558404,582.159763,570.077092,612.487804,,,,,0.6,0.618662,0.64323,0.595931,0.656926,0.634893,0.654037,0.649426,0.625,0.658334,0.764151,,,,,.,.,.,0.963821,0.948133,0.952508,0.95804,0.961998,0.959289,0.937279,0.938568,,,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Client Solutions,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Loyalty Inbound,
EZ16731,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,FAIL,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,NOT RECOMMENDED,BM,,,4,4,4,4,3,3,4,4,3,3,3,4,3,,,1690.8,929.103044,716.313323,666.089235,659.216596,667.278637,676.27243,620.208034,612.169689,656.568123,596.027568,569.983358,588.355932,,,0.6,0.614118,0.638519,0.618026,0.635328,0.651563,0.64404,0.640466,0.68021,0.620739,0.652619,0.652374,0.676725,,,.,.,.,0.961528,0.960169,0.964454,0.956182,0.963391,0.961862,0.954918,0.946835,0.958564,0.968744,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ16732,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,77,1,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,4,4,,,,,,,,,,,,,,1130.666666,948.59375,,,,,,,,,,,,,,0.666667,0.570136,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,Consumer,Consumer,,,,,,,,,,,,,,Consumer Care,Consumer Care,,,,,,,,,,
EZ16733,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ16734,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,34,1,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consumer,,,,,,,,,,,,,,,Consumer Care,,,,,,,,,,,
EZ16735,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,4,4,1,4,,,4,4,3,2,1,1,1,,,782.538461,578.354735,485.561157,554.501858,469.327771,501.354716,516.279942,499.15545,,,445.669421,.,.,,,0.538462,0.525041,0.644004,0.579346,0.613254,0.608143,0.622255,0.619981,,,0.710495,0.814584,0.825103,,,.,.,.,0.962167,0.942018,0.950631,0.971095,0.955215,,,0.9585,.,.,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Client Solutions,Client Solutions,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Loyalty Inbound,Loyalty Inbound
EZ16736,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,4,3,1,1,2,1,1,3,1,1,1,1,1,,,1761.166666,617.177884,521.483204,546.327563,504.369803,488.127403,458.426966,534.440594,.,.,.,.,.,,,0.333334,0.630049,0.688889,0.674325,0.61148,0.65271,0.681819,0.670051,0.645419,0.833069,0.901141,0.877778,0.882353,,,.,.,.,0.971859,0.966685,0.958591,0.966007,0.969272,.,.,0.895725,0.922749,0.938224,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Client Solutions,Client Solutions,Client Solutions,Client Solutions,Client Solutions,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ16737,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,178,1,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,3,4,4,4,2,4,,,,,,,,,,985.285714,662.910305,621.18584,629.986754,508.423553,642.966386,,,,,,,,,,0.714286,0.551457,0.57958,0.606712,0.643606,0.638177,,,,,,,,,,.,.,.,0.960813,0.961228,0.968603,,,,,,,,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,,,,,,
EZ16738,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,81,1,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,4,4,3,,,,,,,,,,,,,788.714285,806.822843,667.178571,,,,,,,,,,,,,0.285715,0.591982,0.63435,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,Consumer,Consumer,,,,,,,,,,,,,,Consumer Care,Consumer Care,,,,,,,,,,
EZ16739,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED WITH RESERVATIONS,BM,,,4,4,3,4,2,2,2,2,1,1,2,3,3,,,1091.625,608.02972,564.859241,630.864473,537.794078,541.324324,505.840731,486.208489,.,.,.,.,.,,,0.25,0.58834,0.6075,0.64219,0.644505,0.659499,0.674143,0.673886,0.671642,0.734727,0.806939,0.751462,0.768692,,,.,.,.,0.962674,0.960107,0.961438,0.955315,0.961898,.,.,0.879661,0.901546,0.88727,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Client Solutions,Client Solutions,Client Solutions,Client Solutions,Client Solutions,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ16740,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,87,1,FAIL,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,NOT RECOMMENDED,BM,,,2,4,1,,,,,,,,,,,,,755.363636,792.183189,503.283648,,,,,,,,,,,,,0.727273,0.551423,0.70555,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,Consumer,Consumer,Consumer,,,,,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,,,,,,,,,
EZ16741,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,4,4,2,1,,,,4,,,,,,,,1050.25,639.163498,487.937888,532.65,484.564102,,,,,,,,,,,0.625,0.593091,0.603774,0.736843,0.461539,,,,,,,,,,,.,.,.,0.975212,0.988136,,,,,,,,,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care
EZ16742,07-Mar-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-35,-7,24,54,85,115,146,177,207,238,268,299,330,358,389,55,RECOMMENDED,BM,,,4,2,1,2,1,2,2,2,1,1,2,1,3,,,592,605.484337,613.351941,635.207253,550.29805,608.153652,574.603698,528.162637,.,.,.,.,.,,,0.363637,0.662622,0.710623,0.712402,0.714686,0.703798,0.706041,0.709535,0.701961,0.777778,0.849754,0.879599,0.828889,,,.,.,.,0.960069,0.963575,0.964331,0.952321,0.960153,.,.,0.88013,0.924133,0.882541,,,,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Consumer,Client Solutions,Client Solutions,Client Solutions,Client Solutions,Client Solutions,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound,Loyalty Inbound
EZ16809,01-Mar-17,IQOR,IQOR - PHILIPPINES - CLARK,OFFSHORE,280,1,FAIL,-29,-1,30,60,91,121,152,183,213,244,274,305,336,364,395,61,NOT RECOMMENDED,BM,,,4,4,3,3,4,3,3,3,3,1,,,,,,782.612068,635.420952,385.969155,408.557109,468.234251,453.548623,527.631168,482.642857,434.277915,245,,,,,,0.654868,0.618474,0.56,0.574743,0.557412,0.580517,0.66064,0.65271,0.58919,.,,,,,,.,.,0.96936,0.972414,0.971506,0.972029,0.96168,0.961082,0.976794,0.971549,,,,,,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,,,
EZ16810,01-Mar-17,IQOR,IQOR - PHILIPPINES - CLARK,OFFSHORE,190,1,FAIL,-29,-1,30,60,91,121,152,183,213,244,274,305,336,364,395,61,NOT RECOMMENDED,BM,,,4,4,4,4,3,4,,,,,,,,,,823.55862,696.721804,560.361663,506.940229,610.26034,614.83582,,,,,,,,,,0.688406,0.678,0.671078,0.610979,0.66324,0.674419,,,,,,,,,,.,.,0.972897,0.966848,0.96445,0.965043,,,,,,,,,,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,Consumer Care,,,,,,
EZ16811,01-Mar-17,IQOR,IQOR - PHILIPPINES - CLARK,OFFSHORE,61,1,PASS,-29,-1,30,60,91,121,152,183,213,244,274,305,336,364,395,61,RECOMMENDED,BM,,,4,2,,,,,,,,,,,,,,747.441717,691.757894,,,,,,,,,,,,,,0.703948,0.78022,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,Virgin Postpaid,,,,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,Consumer Care,,,,,,,,,
EZ16814,06-Mar-17,Global,GLOBAL . MTL - PEEL ST,ONSHORE,43,1,FAIL,-34,-6,25,55,86,116,147,178,208,239,269,300,331,359,390,56,NOT RECOMMENDED,BM,,,4,4,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,Mobility Collection Inbound,,,,,,,,,,,,,,,Collection Inbound,,,,,,,,,,,
EZ16818,06-Mar-17,Global,GLOBAL . MTL - PEEL ST,ONSHORE,35,1,FAIL,-34,-6,25,55,86,116,147,178,208,239,269,300,331,359,390,56,NOT RECOMMENDED,BM,,,4,4,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,Mobility Collection Inbound,Mobility Collection Inbound,,,,,,,,,,,,,,Collection Inbound,Collection Inbound,,,,,,,,,,
EZ16819,06-Mar-17,Global,GLOBAL . MTL - PEEL ST,ONSHORE,0,0,FAIL,-34,-6,25,55,86,116,147,178,208,239,269,300,331,359,390,56,NOT RECOMMENDED,BM,,,4,1,1,2,3,2,4,3,4,2,4,1,1,,,.,.,.,.,.,.,.,.,.,.,.,.,.,,,.,.,.,.,.,.,.,.,.,.,.,.,.,,,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,Mobility Collection Inbound,,,,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound,Collection Inbound
EZ16835,27-Feb-17,Teleperformance,TELEPERFORMANCE - MANILA,OFFSHORE,76,1,FAIL,-27,1,32,62,93,123,154,185,215,246,276,307,338,366,397,63,NOT RECOMMENDED,BM,,,4,4,4,,,,,,,,,,,,,1153.857142,733.338271,702.820512,,,,,,,,,,,,,0.571429,0.588529,0.581197,,,,,,,,,,,,,.,.,0.978167,,,,,,,,,,,,,Consumer,Consumer,Consumer,,,,,,,,,,,,,Consumer Care,Consumer Care,Consumer Care,,,,,,,,,,
EZ16895,27-Feb-17,IQOR,IQOR - PHILIPPINES - ILOILO,OFFSHORE,0,0,PASS,-27,1,32,62,93,123,154,185,215,246,276,307,338,366,397,63,STRONGLY RECOMMENDED,BRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trio L1,Trio L1,Trio L1,Trio L1,Trio L1,,,,,,,,,,,Care,Care,Care,Care,Care,,
EZ16913,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,144,1,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED,BRS,,,,3,4,4,2,,,,,,,,,,,,1492.057971,1182.184873,1094.435684,946.420612,,,,,,,,,,,,0.642336,0.512712,0.58159,0.58427,,,,,,,,,,,,.,.,0.945338,0.961334,,,,,,,,,,,,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,,,,,,,,,,,Tech,Tech,Tech,Tech,Tech,,,,,,,
EZ16914,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,0,0,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED WITH RESERVATIONS,BRS,,,,4,4,2,3,1,2,3,2,2,3,3,3,,,,1167.036082,999.090579,897.038135,842.135338,969.428191,823.785714,842.64302,905.4269,965.26578,1059.03125,918.631768,871.045454,,,,0.510527,0.567766,0.618026,0.643679,0.636364,0.59366,0.620931,0.640244,0.682927,0.62013,0.614815,0.663121,,,,.,.,0.955745,0.967315,0.940311,0.966346,0.956835,0.957785,0.958621,0.957213,0.951867,0.954858,,,,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,BRS TECH L1,BRS TECH L1,BRS TECH L1,BRS TECH L1,BRS TECH L1,BRS TECH L1,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ16915,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,205,1,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED,BRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,BRS TECH L1,,,,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,,,,,
EZ16916,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,49,1,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED WITH RESERVATIONS,BRS,,,,2,,,,,,,,,,,,,,,1096.928571,,,,,,,,,,,,,,,0.536083,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,FTV IPTV,FTV IPTV,,,,,,,,,,,,,,Tech,Tech,,,,,,,,,,
EZ16917,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,0,0,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED WITH RESERVATIONS,BRS,,,,4,2,1,2,1,1,3,2,3,1,2,2,,,,1141.256637,1024.717131,955.532319,754.734006,848.198992,753.119626,826.199438,804.141949,859.129032,965.955631,979.137203,899.923287,,,,0.486726,0.566802,0.583658,0.616162,0.624366,0.651601,0.64306,0.61435,0.550129,0.568841,0.607527,0.677778,,,,.,.,0.969187,0.961511,0.964885,0.962547,0.959421,0.967782,0.977365,0.965175,0.969465,0.96718,,,,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,BRS TECH L1,BRS TECH L1,BRS TECH L1,BRS TECH L1,BRS TECH L1,BRS TECH L1,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech,Tech
EZ16918,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,129,1,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED,BRS,,,,4,4,4,,,,,,,,,,,,,1299.907894,1118.752,1369.857142,,,,,,,,,,,,,0.44,0.491936,0.285715,,,,,,,,,,,,,.,.,0.958211,,,,,,,,,,,,,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,,,,,,,,,,,,Tech,Tech,Tech,Tech,,,,,,,,
EZ16919,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,0,0,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED,BRS,,,,4,4,,,,,,,,,,,,,,1047.426008,978.27459,,,,,,,,,,,,,,0.484163,0.491667,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,FTV IPTV,FTV IPTV,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,Quantrics Executives,,,,Tech,Tech,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI,Strategy & BI
EZ16920,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,205,1,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED,BRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,FTV IPTV,BRS TECH L1,,,,,,,,,Tech,Tech,Tech,Tech,Tech,Tech,Tech,,,,,
EZ16921,13-Mar-17,Quantrics,QUANTRICS - TAYTAY,OFFSHORE,46,1,PASS,-41,-13,18,48,79,109,140,171,201,232,262,293,324,352,383,49,RECOMMENDED WITH RESERVATIONS,BRS,,,,4,,,,,,,,,,,,,,,1727.328358,,,,,,,,,,,,,,,0.522389,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,FTV IPTV,FTV IPTV,,,,,,,,,,,,,,Tech,Tech,,,,,,,,,,
